Id;Heure;Debit;Total;Pression;Densite
443;13:56:41;0;0;0;0
444;13:56:42;0;0;0;0
445;13:56:43;0;0;0;0
446;13:56:44;0;0;0;0
447;13:56:45;0;0;0;0
448;13:56:46;0;0;0;0
449;13:56:47;0;0;0;0
450;13:56:48;0;0;0;0
451;13:56:49;0;0;0;0
452;13:56:50;0;0;0;0
453;13:56:51;0;0;0;0
454;13:56:52;0;0;0;0
455;13:56:53;0;0;0;0
456;13:56:54;0;0;0;0
457;13:56:55;0;0;0;0
458;13:56:56;0;0;0;0
459;13:56:57;0;0;0;0
460;13:56:58;0;0;0;0
461;13:56:59;0;0;0;0
462;13:57:00;0;0;0;0
463;13:57:01;0;0;0;0
464;13:57:02;0;0;0;0
465;13:57:03;0;0;0;0
466;13:57:04;0;0;0;0
467;13:57:05;0;0;0;0
468;13:57:06;0;0;0;0
469;13:57:07;0;0;0;0
470;13:57:08;0;0;0;0
471;13:57:09;0;0;0;0
472;13:57:10;0;0;0;0
473;13:57:11;0;0;0;0
474;13:57:12;0;0;0;0
475;13:57:13;0;0;0;0
476;13:57:14;0;0;0;0
477;13:57:15;0;0;0;0
478;13:57:16;0;0;0;0
479;13:57:17;0;0;0;0
480;13:57:18;0;0;0;0
481;13:57:19;0;0;0;0
482;13:57:20;0;0;0;0
483;13:57:21;0;0;0;0
484;13:57:22;0;0;0;0
485;13:57:23;0;0;0;0
486;13:57:24;0;0;0;0
487;13:57:25;0;0;0;0
488;13:57:26;0;0;0;0
489;13:57:27;0;0;0;0
490;13:57:28;0;0;0;0
491;13:57:29;0;0;0;0
492;13:57:30;0;0;0;0
493;13:57:31;0;0;0;0
494;13:57:32;0;0;0;0
495;13:57:33;0;0;0;0
496;13:57:34;0;0;0;0
497;13:57:35;0;0;0;0
498;13:57:36;0;0;0;0
499;13:57:37;0;0;0;0
500;13:57:38;0;0;0;0
501;13:57:39;0;0;0;0
502;13:57:40;0;0;0;0
503;13:57:41;0;0;0;0
504;13:57:42;0;0;0;0
505;13:57:43;0;0;0;0
506;13:57:44;0;0;0;0
507;13:57:45;0;0;0;0
508;13:57:46;0;0;0;0
509;13:57:47;0;0;0;0
510;13:57:48;0;0;0;0
511;13:57:49;0;0;0;0
512;13:57:50;0;0;0;0
513;13:57:51;0;0;0;0
514;13:57:52;0;0;0;0
515;13:57:53;0;0;0;0
516;13:57:54;0;0;0;0
517;13:57:55;0;0;0;0
518;13:57:56;0;0;0;0
519;13:57:57;0;0;0;0
520;13:57:58;0;0;0;0
521;13:57:59;0;0;0;0
522;13:58:00;0;0;0;0
523;13:58:01;0;0;0;0
524;13:58:02;0;0;0;0
525;13:58:03;0;0;0;0
526;13:58:04;0;0;0;0
527;13:58:05;0;0;0;0
528;13:58:06;0;0;0;0
529;13:58:07;0;0;0;0
530;13:58:08;0;0;0;0
531;13:58:09;0;0;0;0
532;13:58:10;0;0;0;0
533;13:58:11;0;0;0;0
534;13:58:12;0;0;0;0
535;13:58:13;0;0;0;0
536;13:58:14;0;0;0;0
537;13:58:15;0;0;0;0
538;13:58:16;0;0;0;0
539;13:58:17;0;0;0;0
540;13:58:18;0;0;0;0
541;13:58:19;0;0;0;0
542;13:58:20;0;0;0;0
543;13:58:21;0;0;0;0
544;13:58:22;0;0;0;0
545;13:58:23;0;0;0;0
546;13:58:24;0;0;0;0
547;13:58:25;0;0;0;0
548;13:58:26;0;0;0;0
549;13:58:27;0;0;0;0
550;13:58:28;0;0;0;0
551;13:58:29;0;0;0;0
552;13:58:30;0;0;0;0
553;13:58:31;0;0;0;0
554;13:58:32;0;0;0;0
555;13:58:33;0;0;0;0
556;13:58:34;0;0;0;0
557;13:58:35;0;0;0;0
558;13:58:36;0;0;0;0
559;13:58:37;0;0;0;0
560;13:58:38;0;0;0;0
561;13:58:39;0;0;0;0
562;13:58:40;0;0;0;0
563;13:58:41;0;0;0;0
564;13:58:42;0;0;0;0
565;13:58:43;0;0;0;0
566;13:58:44;0;0;0;0
567;13:58:45;0;0;0;0
568;13:58:46;0;0;0;0
569;13:58:47;0;0;0;0
570;13:58:48;0;0;0;0
571;13:58:49;0;0;0;0
572;13:58:50;0;0;0;0
573;13:58:51;0;0;0;0
574;13:58:52;0;0;0;0
575;13:58:53;0;0;0;0
576;13:58:54;0;0;0;0
577;13:58:55;0;0;0;0
578;13:58:56;0;0;0;0
579;13:58:57;0;0;0;0
580;13:58:58;0;0;0;0
581;13:58:59;0;0;0;0
582;13:59:00;0;0;0;0
583;13:59:01;0;0;0;0
584;13:59:02;0;0;0;0
585;13:59:03;0;0;0;0
586;13:59:04;0;0;0;0
587;13:59:05;0;0;0;0
588;13:59:06;0;0;0;0
589;13:59:07;0;0;0;0
590;13:59:08;0;0;0;0
591;13:59:09;0;0;0;0
592;13:59:10;0;0;0;0
593;13:59:11;0;0;0;0
594;13:59:12;0;0;0;0
595;13:59:13;0;0;0;0
596;13:59:14;0;0;0;0
597;13:59:15;0;0;0;0
598;13:59:16;0;0;0;0
599;13:59:17;0;0;0;0
600;13:59:18;0;0;0;0
601;13:59:19;0;0;0;0
602;13:59:20;0;0;0;0
603;13:59:21;0;0;0;0
604;13:59:22;0;0;0;0
605;13:59:23;0;0;0;0
606;13:59:24;0;0;0;0
607;13:59:25;0;0;0;0
608;13:59:26;0;0;0;0
609;13:59:27;0;0;0;0
610;13:59:28;0;0;0;0
611;13:59:29;0;0;0;0
612;13:59:30;0;0;0;0
613;13:59:31;0;0;0;0
614;13:59:32;0;0;0;0
615;13:59:33;0;0;0;0
616;13:59:34;0;0;0;0
617;13:59:35;0;0;0;0
618;13:59:36;0;0;0;0
619;13:59:37;0;0;0;0
620;13:59:38;0;0;0;0
621;13:59:39;0;0;0;0
622;13:59:40;0;0;0;0
623;13:59:41;0;0;0;0
624;13:59:42;0;0;0;0
625;13:59:43;0;0;0;0
626;13:59:44;0;0;0;0
627;13:59:45;0;0;0;0
628;13:59:46;0;0;0;0
629;13:59:47;0;0;0;0
630;13:59:48;0;0;0;0
631;13:59:49;0;0;0;0
632;13:59:50;0;0;0;0
633;13:59:51;0;0;0;0
634;13:59:52;0;0;0;0
635;13:59:53;0;0;0;0
636;13:59:54;0;0;0;0
637;13:59:55;0;0;0;0
638;13:59:56;0;0;0;0
639;13:59:57;0;0;0;0
640;13:59:58;0;0;0;0
641;13:59:59;0;0;0;0
642;14:00:00;0;0;0;0
643;14:00:01;0;0;0;0
644;14:00:02;0;0;0;0
645;14:00:03;0;0;0;0
646;14:00:04;0;0;0;0
647;14:00:05;0;0;0;0
648;14:00:06;0;0;0;0
649;14:00:07;0;0;0;0
650;14:00:08;0;0;0;0
651;14:00:09;0;0;0;0
652;14:00:10;0;0;0;0
