Id;Heure;Debit;Total;Pression;Densite
225;08:32:22;0;594,1795654;53,32000351;
226;08:32:32;0;594,1795654;53,32000351;
227;08:32:42;0;594,1795654;53,32000351;
228;08:32:52;0;594,1795654;53,86000061;
229;08:33:02;0;594,1795654;53,32000351;
230;08:33:12;0;594,1795654;53,32000351;
231;08:33:22;0;594,1795654;53,32000351;
232;08:33:32;0;594,1795654;53,32000351;
233;08:33:42;0;594,1795654;53,32000351;
234;08:33:52;0;594,1795654;53,86000061;
235;08:34:02;0;594,1795654;53,32000351;
236;08:34:12;0;594,1795654;53,32000351;
237;08:34:22;0;594,1795654;53,32000351;
238;08:34:32;0;594,1795654;53,32000351;
239;08:34:42;0;594,1795654;53,32000351;
240;08:34:52;0;594,1795654;53,32000351;
241;08:35:02;0;594,1795654;53,32000351;
242;08:35:12;0;594,1795654;53,32000351;
243;08:35:22;0;594,1795654;53,86000061;
244;08:35:32;0;594,1795654;53,32000351;
245;08:35:42;0;594,1795654;53,32000351;
246;08:35:52;0;594,1795654;53,32000351;
247;08:36:02;0;594,1795654;53,32000351;
248;08:36:12;0;594,1795654;53,32000351;
249;08:36:22;0;594,1795654;53,32000351;
250;08:36:32;0;594,1795654;53,32000351;
251;08:36:42;0;594,1795654;53,32000351;
252;08:36:52;0;594,1795654;53,32000351;
253;08:37:02;0;594,1795654;53,32000351;
254;08:37:12;0;594,1795654;53,32000351;
255;08:37:22;0;594,1795654;53,32000351;
256;08:37:32;0;594,1795654;53,32000351;
257;08:37:42;0;594,1795654;53,32000351;
258;08:37:52;0;594,1795654;53,32000351;
259;08:38:02;0;594,1795654;53,32000351;
260;08:38:12;0;594,1795654;53,32000351;
261;08:38:22;0;594,1795654;53,32000351;
262;08:38:32;0;594,1795654;53,32000351;
263;08:38:42;0;594,1795654;53,32000351;
264;08:38:52;0;594,1795654;53,32000351;
265;08:39:02;0;594,1795654;53,32000351;
266;08:39:12;0;594,1795654;53,32000351;
267;08:39:22;0;594,1795654;53,32000351;
268;08:39:32;0;594,1795654;53,32000351;
269;08:39:42;0;594,1795654;53,32000351;
270;08:39:52;0;594,1795654;53,32000351;
271;08:40:02;0;594,1795654;52,78000259;
