Id;Heure;Profondeur;Vitesse;Effort
9538;11:22:53;300,5574342;22,3;1652,565
9539;11:22:54;300,2561738;22,5;1659,115
9540;11:22:55;299,8544933;22,3;1619,16
9541;11:22:56;299,4528128;22,4;1639,465
9542;11:22:57;299,0511323;22,5;1652,565
9543;11:22:58;298,7498719;22,3;1692,52
9544;11:22:59;298,3481914;22,5;1732,475
9545;11:23:00;297,9465109;22,3;1719,375
9546;11:23:01;297,6452505;22,4;1699,07
9547;11:23:02;297,24357;22,5;1685,97
9548;11:23:03;296,8418895;22,3;1699,07
9549;11:23:04;296,440209;22,5;1646,015
9550;11:23:05;296,1389487;22,4;1612,61
9551;11:23:06;295,7372682;22,4;1646,015
9552;11:23:07;295,3355877;22,5;1639,465
9553;11:23:08;294,9339072;22,4;1646,015
9554;11:23:09;294,6326468;22,4;1699,07
9555;11:23:10;294,2309663;22,4;1739,025
9556;11:23:11;293,8292858;22,3;1739,025
9557;11:23:12;293,4276053;22,4;1719,375
9558;11:23:13;293,1263449;22,4;1712,17
9559;11:23:14;292,7246644;22,3;1632,26
9560;11:23:15;292,3229839;22,4;1579,205
9561;11:23:16;292,0217235;22,3;1552,35
9562;11:23:17;291,620043;22,5;1599,51
9563;11:23:18;291,2183625;22,4;1659,115
9564;11:23:19;290,816682;22,3;1665,665
9565;11:23:20;290,5154217;22,4;1665,665
9566;11:23:21;290,1137412;22,4;1725,925
9567;11:23:22;289,7120607;22,4;1705,62
9568;11:23:23;289,3103802;22,5;1705,62
9569;11:23:24;289,0091198;22,3;1659,115
9570;11:23:25;288,6074393;22,5;1632,26
9571;11:23:26;288,2057588;22,5;1652,565
9572;11:23:27;287,8040783;22,4;1659,115
9573;11:23:28;287,5028179;22,5;1665,665
9574;11:23:29;287,1011374;22,3;1719,375
9575;11:23:30;286,6994569;22,4;1712,17
9576;11:23:31;286,3981965;22,4;1778,98
9577;11:23:32;285,996516;22,3;1739,025
9578;11:23:33;285,5948355;22,5;1725,925
9579;11:23:34;285,193155;22,4;1705,62
9580;11:23:35;284,8918947;22,3;1599,51
9581;11:23:36;284,4902142;22,5;1599,51
9582;11:23:37;284,0885337;22,3;1599,51
9583;11:23:38;283,6868532;22,5;1592,305
9584;11:23:39;283,3855928;22,3;1639,465
9585;11:23:40;282,9839123;22,3;1692,52
9586;11:23:41;282,5822318;22,5;1652,565
9587;11:23:42;282,1805513;22,3;1685,97
9588;11:23:43;281,8792909;22,4;1692,52
9589;11:23:44;281,4776104;22,5;1719,375
9590;11:23:45;281,0759299;22,3;1712,17
9591;11:23:46;280,7746695;22,5;1672,215
9592;11:23:47;280,372989;22,4;1652,565
9593;11:23:48;279,9713085;22,4;1692,52
9594;11:23:49;279,569628;22,5;1652,565
9595;11:23:50;279,2683677;22,3;1652,565
9596;11:23:51;278,8666872;22,5;1705,62
9597;11:23:52;278,4650067;22,4;1705,62
9598;11:23:53;278,0633262;22,4;1705,62
9599;11:23:54;277,7620658;22,5;1672,215
9600;11:23:55;277,3603853;22,4;1692,52
9601;11:23:56;276,9587048;22,5;1632,26
9602;11:23:57;276,5570243;22,5;1585,755
9603;11:23:58;276,2557639;22,3;1539,25
9604;11:23:59;275,8540834;22,5;1592,305
9605;11:24:00;275,4524029;22,4;1579,205
9606;11:24:01;275,1511425;22,4;1632,26
9607;11:24:02;274,749462;22,5;1612,61
9608;11:24:03;274,3477815;22,3;1705,62
9609;11:24:04;273,946101;22,5;1679,42
9610;11:24:05;273,6448407;22,5;1659,115
9611;11:24:06;273,2431602;22,4;1612,61
9612;11:24:07;272,8414797;22,5;1659,115
9613;11:24:08;272,4397992;22,4;1692,52
9614;11:24:09;272,1385388;22,5;1592,305
9615;11:24:10;271,7368583;22,5;1552,35
9616;11:24:11;271,3351778;22,3;1659,115
9617;11:24:12;270,9334973;22,5;1712,17
9618;11:24:13;270,6322369;22,4;1732,475
