Date;Heure;Profondeur;Vitesse;Effort
22/10/2025;14:55:59;0,90686163;0;1945,177602
22/10/2025;14:56:00;0,90686163;0;1938,641387
22/10/2025;14:56:01;0,90686163;0;1888,966153
22/10/2025;14:56:02;0,90686163;0;1888,966153
22/10/2025;14:56:03;0,90686163;0;1875,893723
22/10/2025;14:56:04;0,90686163;0;1882,429938
22/10/2025;14:56:05;0,90686163;0;1888,966153
22/10/2025;14:56:06;0,90686163;0;1907,267555
22/10/2025;14:56:07;0,90686163;0;1907,267555
22/10/2025;14:56:08;0,90686163;0;1882,429938
22/10/2025;14:56:09;0,90686163;0;1888,966153
22/10/2025;14:56:10;0,90686163;0;1901,384962
22/10/2025;14:56:11;0,90686163;0;1907,267555
22/10/2025;14:56:12;0,90686163;0;1901,384962
22/10/2025;14:56:13;0,90686163;0;1913,80377
22/10/2025;14:56:14;0,90686163;0;1920,339985
22/10/2025;14:56:15;0,90686163;0;1926,222579
22/10/2025;14:56:16;0,90686163;0;1920,339985
22/10/2025;14:56:17;0,90686163;0;1920,339985
22/10/2025;14:56:18;0,90686163;0;1926,222579
22/10/2025;14:56:19;0,90686163;0;1913,80377
22/10/2025;14:56:20;0,90686163;0;1920,339985
22/10/2025;14:56:21;0,90686163;0;1938,641387
22/10/2025;14:56:22;0,90686163;0;1926,222579
22/10/2025;14:56:23;0,90686163;0;1926,222579
22/10/2025;14:56:24;0,90686163;0;1913,80377
22/10/2025;14:56:25;0,90686163;0;1901,384962
22/10/2025;14:56:26;0,90686163;0;1863,474914
22/10/2025;14:56:27;0,90686163;0;1863,474914
22/10/2025;14:56:28;0,90686163;0;1851,056106
22/10/2025;14:56:29;0,90686163;0;1826,218488
22/10/2025;14:56:30;0,90686163;0;1907,267555
22/10/2025;14:56:31;0,90686163;0;1863,474914
22/10/2025;14:56:32;0,90686163;0;1907,267555
22/10/2025;14:56:33;0,90686163;0;1870,011129
22/10/2025;14:56:34;0,90686163;0;1851,056106
22/10/2025;14:56:35;0,90686163;0;1826,218488
22/10/2025;14:56:36;0,90686163;0;1857,592321
22/10/2025;14:56:37;0,90686163;0;1932,758794
22/10/2025;14:56:38;0,90686163;0;1888,966153
22/10/2025;14:56:39;0,90686163;0;1901,384962
22/10/2025;14:56:40;0,90686163;0;1882,429938
22/10/2025;14:56:41;0,90686163;0;1888,966153
22/10/2025;14:56:42;0,90686163;0;1882,429938
22/10/2025;14:56:43;0,90686163;0;1888,966153
22/10/2025;14:56:44;0,90686163;0;1882,429938
22/10/2025;14:56:45;0,90686163;0;1882,429938
22/10/2025;14:56:46;0,90686163;0;1875,893723
22/10/2025;14:56:47;0,90686163;0;1888,966153
22/10/2025;14:56:48;0,90686163;0;1882,429938
22/10/2025;14:56:49;0,90686163;0;1882,429938
22/10/2025;14:56:50;0,90686163;0;1882,429938
22/10/2025;14:56:51;0,90686163;0;1882,429938
22/10/2025;14:56:52;0,90686163;0;1888,966153
22/10/2025;14:56:53;0,90686163;0;1938,641387
22/10/2025;14:56:54;0,90686163;0;1851,056106
22/10/2025;14:56:55;0,90686163;0;1926,222579
22/10/2025;14:56:56;0,90686163;0;1882,429938
22/10/2025;14:56:57;0,90686163;0;1907,267555
22/10/2025;14:56:58;0,90686163;0;1901,384962
22/10/2025;14:56:59;0,90686163;0;1901,384962
22/10/2025;14:57:00;0,90686163;0;1907,267555
22/10/2025;14:57:01;0,90686163;0;1901,384962
22/10/2025;14:57:02;0,90686163;0;1926,222579
22/10/2025;14:57:03;0,90686163;0;1932,758794
22/10/2025;14:57:04;0,90686163;0;1857,592321
22/10/2025;14:57:05;0,90686163;0;1907,267555
22/10/2025;14:57:06;0,90686163;0;1826,218488
22/10/2025;14:57:07;0,90686163;0;1882,429938
22/10/2025;14:57:08;0,90686163;0;1875,893723
22/10/2025;14:57:09;0,90686163;0;1888,966153
22/10/2025;14:57:10;0,90686163;0;1863,474914
22/10/2025;14:57:11;0,90686163;0;1920,339985
22/10/2025;14:57:12;0,90686163;0;1719,024561
22/10/2025;14:57:13;0,90686163;0;1788,308441
22/10/2025;14:57:14;0,90686163;0;1750,398394
22/10/2025;14:57:15;0,90686163;0;1750,398394
22/10/2025;14:57:16;0,90686163;0;1669,349327
22/10/2025;14:57:17;0,90686163;0;1744,5158
22/10/2025;14:57:18;0,90686163;0;1681,768135
22/10/2025;14:57:19;0,90686163;0;1750,398394
22/10/2025;14:57:20;0,90686163;0;1662,813112
22/10/2025;14:57:21;0,90686163;0;1750,398394
22/10/2025;14:57:22;0,90686163;0;1687,650729
22/10/2025;14:57:23;0,90686163;0;1750,398394
22/10/2025;14:57:24;0,90686163;0;1694,186944
22/10/2025;14:57:25;0,90686163;0;1737,979585
22/10/2025;14:57:26;0,90686163;0;1700,723159
22/10/2025;14:57:27;0,90686163;0;1744,5158
22/10/2025;14:57:28;0,90686163;0;1706,605753
22/10/2025;14:57:29;0,90686163;0;1744,5158
22/10/2025;14:57:30;0,90686163;0;1713,141968
22/10/2025;14:57:31;0,90686163;0;1737,979585
22/10/2025;14:57:32;0,90686163;0;1719,024561
22/10/2025;14:57:33;0,90686163;0;1732,096991
22/10/2025;14:57:34;0,90686163;0;1719,024561
22/10/2025;14:57:35;0,90686163;0;1732,096991
22/10/2025;14:57:36;0,90686163;0;1719,024561
22/10/2025;14:57:37;0,90686163;0;1737,979585
22/10/2025;14:57:38;0,90686163;0;1631,439279
22/10/2025;14:57:39;0,90686163;0;1706,605753
22/10/2025;14:57:40;0,90686163;0;1675,23192
22/10/2025;14:57:41;0,90686163;0;1675,23192
22/10/2025;14:57:42;0,90686163;0;1694,186944
22/10/2025;14:57:43;0,90686163;0;1669,349327
22/10/2025;14:57:44;0,90686163;0;1687,650729
22/10/2025;14:57:45;0,90686163;0;1713,141968
22/10/2025;14:57:46;0,90686163;0;1732,096991
22/10/2025;14:57:47;0,90686163;0;1737,979585
22/10/2025;14:57:48;0,90686163;0;1788,308441
22/10/2025;14:57:49;0,90686163;0;1694,186944
22/10/2025;14:57:50;0,90686163;0,9;1763,470824
22/10/2025;14:57:51;0,90686163;0;1775,889632
22/10/2025;14:57:52;0,90686163;0;1781,772226
22/10/2025;14:57:53;0,90686163;0;1744,5158
22/10/2025;14:57:54;0,90686163;0;1750,398394
22/10/2025;14:57:55;0,90686163;0;1732,096991
22/10/2025;14:57:56;0,90686163;0;1637,975495
22/10/2025;14:57:57;0,90686163;0;1706,605753
22/10/2025;14:57:58;0,90686163;0;1706,605753
22/10/2025;14:57:59;0,90686163;0;1737,979585
22/10/2025;14:58:00;0,90686163;0;1907,267555
22/10/2025;14:58:01;0,90686163;0;1694,186944
22/10/2025;14:58:02;0,90686163;0;1687,650729
22/10/2025;14:58:03;0,90686163;0;1819,682273
22/10/2025;14:58:04;0,90686163;0;1737,979585
22/10/2025;14:58:05;0,90686163;0;1744,5158
22/10/2025;14:58:06;0,90686163;0;1763,470824
22/10/2025;14:58:07;0,90686163;0;1907,267555
22/10/2025;14:58:08;0,90686163;0;1769,353417
22/10/2025;14:58:09;0,90686163;0;1857,592321
22/10/2025;14:58:10;0,90686163;0;1807,263465
22/10/2025;14:58:11;0,90686163;0;1888,966153
22/10/2025;14:58:12;0,90686163;0;1781,772226
22/10/2025;14:58:13;0,90686163;0;1870,011129
22/10/2025;14:58:14;0,90686163;0;1732,096991
22/10/2025;14:58:15;0,90686163;0;1863,474914
22/10/2025;14:58:16;0,90686163;0;1807,263465
22/10/2025;14:58:17;0,90686163;0;1832,101082
22/10/2025;14:58:18;0,90686163;0;1769,353417
22/10/2025;14:58:19;0,90686163;0;1857,592321
22/10/2025;14:58:20;0,90686163;0;1794,844656
22/10/2025;14:58:21;0,90686163;0;1819,682273
22/10/2025;14:58:22;0,90686163;0;1737,979585
22/10/2025;14:58:23;0,90686163;0;1794,844656
22/10/2025;14:58:24;0,90686163;0;1725,560776
22/10/2025;14:58:25;0,90686163;0;1781,772226
22/10/2025;14:58:26;0,90686163;0;1826,218488
22/10/2025;14:58:27;0,90686163;0;1681,768135
22/10/2025;14:58:28;0,90686163;0;1713,141968
22/10/2025;14:58:29;0,90686163;0;1694,186944
22/10/2025;14:58:30;0,90686163;0;1681,768135
22/10/2025;14:58:31;0,90686163;0;1763,470824
22/10/2025;14:58:32;0,90686163;0;1744,5158
22/10/2025;14:58:33;0,90686163;0;1775,889632
22/10/2025;14:58:34;0,90686163;0;1750,398394
22/10/2025;14:58:35;0,90686163;0;1763,470824
22/10/2025;14:58:36;0,90686163;0;1750,398394
22/10/2025;14:58:37;0,90686163;0;1750,398394
22/10/2025;14:58:38;0,90686163;0;1763,470824
22/10/2025;14:58:39;0,90686163;0;1744,5158
22/10/2025;14:58:40;0,90686163;0;1750,398394
22/10/2025;14:58:41;0,90686163;0;1750,398394
22/10/2025;14:58:42;0,90686163;0;1750,398394
22/10/2025;14:58:43;0,90686163;0;1775,889632
22/10/2025;14:58:44;0,90686163;0,1;1781,772226
22/10/2025;14:58:45;0,90686163;0;1737,979585
22/10/2025;14:58:46;0,90686163;0,2;1926,222579
22/10/2025;14:58:47;0,90686163;0,2;1970,01522
22/10/2025;14:58:48;0,90686163;0,1;1875,893723
22/10/2025;14:58:49;0,90686163;0;1870,011129
22/10/2025;14:58:50;0,90686163;0;1826,218488
22/10/2025;14:58:51;0,90686163;0,2;1875,893723
22/10/2025;14:58:52;0,90686163;0,1;1863,474914
22/10/2025;14:58:53;0,90686163;0;1951,713818
22/10/2025;14:58:54;0,90686163;0,2;1926,222579
22/10/2025;14:58:55;0,90686163;0,2;1988,970243
22/10/2025;14:58:56;0,90686163;0;1945,177602
22/10/2025;14:58:57;0,90686163;0;2026,880291
22/10/2025;14:58:58;0,90686163;0;1951,713818
22/10/2025;14:58:59;0,90686163;0,2;1938,641387
22/10/2025;14:59:00;0,90686163;0;2001,389052
22/10/2025;14:59:01;0,90686163;0,2;1970,01522
22/10/2025;14:59:02;0,90686163;0,2;1995,506458
22/10/2025;14:59:03;0,90686163;0,1;1888,966153
22/10/2025;14:59:04;0,90686163;0;1882,429938
22/10/2025;14:59:05;0,90686163;0,2;1870,011129
22/10/2025;14:59:06;0,90686163;0,1;1882,429938
22/10/2025;14:59:07;0,90686163;0;1882,429938
22/10/2025;14:59:08;0,90686163;0,1;1907,267555
22/10/2025;14:59:09;0,90686163;0;1844,51989
22/10/2025;14:59:10;0,90686163;0,1;1875,893723
22/10/2025;14:59:11;0,90686163;0;1882,429938
22/10/2025;14:59:12;0,90686163;0;1882,429938
22/10/2025;14:59:13;0,90686163;0,3;1926,222579
22/10/2025;14:59:14;0,90686163;0;1907,267555
22/10/2025;14:59:15;0,90686163;0,2;1907,267555
22/10/2025;14:59:16;0,90686163;0;1901,384962
22/10/2025;14:59:17;0,90686163;0;1901,384962
22/10/2025;14:59:18;0,90686163;0;1888,966153
22/10/2025;14:59:19;0,90686163;0;1857,592321
22/10/2025;14:59:20;0,90686163;0;1901,384962
22/10/2025;14:59:21;0,90686163;0;1938,641387
22/10/2025;14:59:22;0,90686163;0;1932,758794
22/10/2025;14:59:23;0,90686163;0;1938,641387
22/10/2025;14:59:24;0,90686163;0;1951,713818
22/10/2025;14:59:25;0,90686163;0;1945,177602
22/10/2025;14:59:26;0,90686163;0;1945,177602
22/10/2025;14:59:27;0,90686163;0;1951,713818
22/10/2025;14:59:28;0,90686163;0;1951,713818
22/10/2025;14:59:29;0,90686163;0;1957,596411
22/10/2025;14:59:30;0,90686163;0;1951,713818
22/10/2025;14:59:31;0,90686163;0;1951,713818
22/10/2025;14:59:32;0,90686163;0;1957,596411
22/10/2025;14:59:33;0,90686163;0;1951,713818
22/10/2025;14:59:34;0,90686163;0;1957,596411
22/10/2025;14:59:35;0,90686163;0;1957,596411
22/10/2025;14:59:36;0,90686163;0;1957,596411
22/10/2025;14:59:37;0,90686163;0;1957,596411
22/10/2025;14:59:38;0,90686163;0;1957,596411
22/10/2025;14:59:39;0,90686163;0;1951,713818
22/10/2025;14:59:40;0,90686163;0;1951,713818
22/10/2025;14:59:41;0,90686163;0;1951,713818
22/10/2025;14:59:42;0,90686163;0;1951,713818
22/10/2025;14:59:43;0,90686163;0;1945,177602
22/10/2025;14:59:44;0,90686163;0;2064,136717
22/10/2025;14:59:45;0,90686163;0;2051,717908
22/10/2025;14:59:46;0,90686163;0;2045,835314
22/10/2025;14:59:47;0,90686163;0;2032,762884
22/10/2025;14:59:48;0,90686163;0;1983,08765
22/10/2025;14:59:49;0,90686163;0;1964,132626
22/10/2025;14:59:50;0,90686163;0;1901,384962
22/10/2025;14:59:51;0,90686163;0;1901,384962
22/10/2025;14:59:52;0,90686163;0;1882,429938
22/10/2025;14:59:53;0,90686163;0;1983,08765
22/10/2025;14:59:54;0,90686163;0;1970,01522
22/10/2025;14:59:55;0,90686163;0;2001,389052
22/10/2025;14:59:56;0,90686163;0;1988,970243
22/10/2025;14:59:57;0,90686163;0;1970,01522
22/10/2025;14:59:58;0,90686163;0;1995,506458
22/10/2025;14:59:59;0,90686163;0;2007,925267
22/10/2025;15:00:00;0,90686163;0;1988,970243
22/10/2025;15:00:01;0,90686163;0;1995,506458
22/10/2025;15:00:02;0,90686163;0;1995,506458
22/10/2025;15:00:03;0,90686163;0;2001,389052
22/10/2025;15:00:04;0,90686163;0;1995,506458
22/10/2025;15:00:05;0,90686163;0;2001,389052
22/10/2025;15:00:06;0,90686163;0;1988,970243
22/10/2025;15:00:07;0,90686163;0;1983,08765
22/10/2025;15:00:08;0,90686163;0;1988,970243
22/10/2025;15:00:09;0,90686163;0;1995,506458
22/10/2025;15:00:10;0,90686163;0;1988,970243
22/10/2025;15:00:11;0,90686163;0;1983,08765
22/10/2025;15:00:12;0,90686163;0;1988,970243
22/10/2025;15:00:13;0,90686163;0;1988,970243
22/10/2025;15:00:14;0,90686163;0;1983,08765
22/10/2025;15:00:15;0,90686163;0;1995,506458
22/10/2025;15:00:16;0,90686163;0;1995,506458
22/10/2025;15:00:17;0,90686163;0;1988,970243
22/10/2025;15:00:18;0,90686163;0;1988,970243
22/10/2025;15:00:19;0,90686163;0;1995,506458
22/10/2025;15:00:20;0,90686163;0;1995,506458
22/10/2025;15:00:21;0,90686163;0;1988,970243
22/10/2025;15:00:22;0,90686163;0;1995,506458
22/10/2025;15:00:23;0,90686163;0;1995,506458
22/10/2025;15:00:24;0,90686163;0;1995,506458
22/10/2025;15:00:25;0,90686163;0;2001,389052
22/10/2025;15:00:26;0,90686163;0;1995,506458
22/10/2025;15:00:27;0,90686163;0;1988,970243
22/10/2025;15:00:28;0,90686163;0;1995,506458
22/10/2025;15:00:29;0,90686163;0;1995,506458
22/10/2025;15:00:30;0,90686163;0;1995,506458
22/10/2025;15:00:31;0,90686163;0;1995,506458
22/10/2025;15:00:32;0,90686163;0;1995,506458
22/10/2025;15:00:33;0,90686163;0;1988,970243
22/10/2025;15:00:34;0,90686163;0;1995,506458
22/10/2025;15:00:35;0,90686163;0;1995,506458
22/10/2025;15:00:36;0,90686163;0;1995,506458
22/10/2025;15:00:37;0,90686163;0;1995,506458
22/10/2025;15:00:38;0,90686163;0;1976,551435
22/10/2025;15:00:39;0,90686163;0;1983,08765
22/10/2025;15:00:40;0,90686163;0;1983,08765
22/10/2025;15:00:41;0,90686163;0;1976,551435
22/10/2025;15:00:42;0,90686163;0;1988,970243
22/10/2025;15:00:43;0,90686163;0;1995,506458
22/10/2025;15:00:44;0,90686163;0;1983,08765
22/10/2025;15:00:45;0,90686163;0;1983,08765
22/10/2025;15:00:46;0,90686163;0;1988,970243
22/10/2025;15:00:47;0,90686163;0;1988,970243
22/10/2025;15:00:48;0,90686163;0;1988,970243
22/10/2025;15:00:49;0,90686163;0;1938,641387
22/10/2025;15:00:50;0,90686163;0;1851,056106
22/10/2025;15:00:51;0,90686163;0;1988,970243
22/10/2025;15:00:52;0,90686163;0;1964,132626
22/10/2025;15:00:53;0,90686163;0;1901,384962
22/10/2025;15:00:54;0,90686163;0;1976,551435
22/10/2025;15:00:55;0,90686163;0;1976,551435
22/10/2025;15:00:56;0,90686163;0;1970,01522
22/10/2025;15:00:57;0,90686163;0;1983,08765
22/10/2025;15:00:58;0,90686163;0;1988,970243
22/10/2025;15:00:59;0,90686163;0;1964,132626
22/10/2025;15:01:00;0,90686163;0;1976,551435
22/10/2025;15:01:01;0,90686163;0;1995,506458
22/10/2025;15:01:02;0,90686163;0;1957,596411
22/10/2025;15:01:03;0,90686163;0;1957,596411
22/10/2025;15:01:04;0,90686163;0;1976,551435
22/10/2025;15:01:05;0,90686163;0;1970,01522
22/10/2025;15:01:06;0,90686163;0;1964,132626
22/10/2025;15:01:07;0,90686163;0;1976,551435
22/10/2025;15:01:08;0,90686163;0;1983,08765
22/10/2025;15:01:09;0,90686163;0;1957,596411
22/10/2025;15:01:10;0,90686163;0;1976,551435
22/10/2025;15:01:11;0,90686163;0;1976,551435
22/10/2025;15:01:12;0,90686163;0;1964,132626
22/10/2025;15:01:13;0,90686163;0;1964,132626
22/10/2025;15:01:14;0,90686163;0;1970,01522
22/10/2025;15:01:15;0,90686163;0;1970,01522
22/10/2025;15:01:16;0,90686163;0;1970,01522
22/10/2025;15:01:17;0,90686163;0;1976,551435
22/10/2025;15:01:18;0,90686163;0;1976,551435
22/10/2025;15:01:19;0,90686163;0;1970,01522
22/10/2025;15:01:20;0,90686163;0;1983,08765
22/10/2025;15:01:21;0,90686163;0;1983,08765
22/10/2025;15:01:22;0,90686163;0;1970,01522
22/10/2025;15:01:23;0,90686163;0;1970,01522
22/10/2025;15:01:24;0,90686163;0;1976,551435
22/10/2025;15:01:25;0,90686163;0;1983,08765
22/10/2025;15:01:26;0,90686163;0;1976,551435
22/10/2025;15:01:27;0,90686163;0;1976,551435
22/10/2025;15:01:28;0,90686163;0;1976,551435
22/10/2025;15:01:29;0,90686163;0;1976,551435
22/10/2025;15:01:30;0,90686163;0;1976,551435
22/10/2025;15:01:31;0,90686163;0;1983,08765
22/10/2025;15:01:32;0,90686163;0;1976,551435
22/10/2025;15:01:33;0,90686163;0;1970,01522
22/10/2025;15:01:34;0,90686163;0;1976,551435
22/10/2025;15:01:35;0,90686163;0;1976,551435
22/10/2025;15:01:36;0,90686163;0;1983,08765
22/10/2025;15:01:37;0,90686163;0;1983,08765
22/10/2025;15:01:38;0,90686163;0;1983,08765
22/10/2025;15:01:39;0,90686163;0;1983,08765
22/10/2025;15:01:40;0,90686163;0;1976,551435
22/10/2025;15:01:41;0,90686163;0;1988,970243
22/10/2025;15:01:42;0,90686163;0;1976,551435
22/10/2025;15:01:43;0,90686163;0;1957,596411
22/10/2025;15:01:44;0,90686163;0;1945,177602
22/10/2025;15:01:45;0,90686163;0;1945,177602
22/10/2025;15:01:46;0,90686163;0;1951,713818
22/10/2025;15:01:47;0,90686163;0;1945,177602
22/10/2025;15:01:48;0,90686163;0;1913,80377
22/10/2025;15:01:49;0,90686163;0;1907,267555
22/10/2025;15:01:50;0,90686163;0;1901,384962
22/10/2025;15:01:51;0,90686163;0;1819,682273
22/10/2025;15:01:52;0,90686163;0;1800,72725
22/10/2025;15:01:53;0,90686163;0;1763,470824
22/10/2025;15:01:54;0,90686163;0;1763,470824
22/10/2025;15:01:55;0,90686163;0;1769,353417
22/10/2025;15:01:56;0,90686163;0;1719,024561
22/10/2025;15:01:57;0,90686163;0;1662,813112
22/10/2025;15:01:58;0,90686163;0;1575,22783
22/10/2025;15:01:59;0,90686163;0;1556,272806
22/10/2025;15:02:00;0,90686163;0;1643,858088
22/10/2025;15:02:01;0,90686163;0;1587,646639
22/10/2025;15:02:02;0,90686163;0;1600,065447
22/10/2025;15:02:03;0,90686163;0;1593,529232
22/10/2025;15:02:04;0,90686163;0,1;1518,362759
22/10/2025;15:02:05;0,90686163;0;1505,94395
22/10/2025;15:02:06;0,90686163;0;1505,94395
22/10/2025;15:02:07;0,90686163;0;1600,065447
22/10/2025;15:02:08;0,90686163;0;1481,106333
22/10/2025;15:02:09;0,90686163;0;1530,781568
22/10/2025;15:02:10;0,90686163;0;1537,317783
22/10/2025;15:02:11;0,90686163;0;1505,94395
22/10/2025;15:02:12;0,90686163;0;1512,480165
22/10/2025;15:02:13;0,90686163;0;1518,362759
22/10/2025;15:02:14;0,90686163;0;1524,898974
22/10/2025;15:02:15;0,90686163;0;1543,853998
22/10/2025;15:02:16;0,90686163;0;1549,736591
22/10/2025;15:02:17;0,90686163;0;1562,1554
22/10/2025;15:02:18;0,90686163;0;1568,691615
22/10/2025;15:02:19;0,90686163;0;1556,272806
22/10/2025;15:02:20;0,90686163;0;1556,272806
22/10/2025;15:02:21;0,90686163;0;1549,736591
22/10/2025;15:02:22;0,90686163;0;1556,272806
22/10/2025;15:02:23;0,90686163;0;1549,736591
22/10/2025;15:02:24;0,90686163;0;1549,736591
22/10/2025;15:02:25;0,90686163;0;1543,853998
22/10/2025;15:02:26;0,90686163;0;1549,736591
22/10/2025;15:02:27;0,90686163;0;1549,736591
22/10/2025;15:02:28;0,90686163;0;1549,736591
22/10/2025;15:02:29;0,90686163;0;1556,272806
22/10/2025;15:02:30;0,90686163;0;1556,272806
22/10/2025;15:02:31;0,90686163;0;1556,272806
22/10/2025;15:02:32;0,90686163;0;1556,272806
22/10/2025;15:02:33;0,90686163;0;1562,1554
22/10/2025;15:02:34;0,90686163;0;1556,272806
22/10/2025;15:02:35;0,90686163;0;1556,272806
22/10/2025;15:02:36;0,90686163;0;1556,272806
22/10/2025;15:02:37;0,90686163;0;1562,1554
22/10/2025;15:02:38;0,90686163;0;1556,272806
22/10/2025;15:02:39;0,90686163;0;1556,272806
22/10/2025;15:02:40;0,90686163;0;1556,272806
22/10/2025;15:02:41;0,90686163;0;1556,272806
22/10/2025;15:02:42;0,90686163;0;1562,1554
22/10/2025;15:02:43;0,90686163;0;1562,1554
22/10/2025;15:02:44;0,90686163;0;1556,272806
22/10/2025;15:02:45;0,90686163;0;1556,272806
22/10/2025;15:02:46;0,90686163;0;1562,1554
22/10/2025;15:02:47;0,90686163;0;1562,1554
22/10/2025;15:02:48;0,90686163;0;1556,272806
22/10/2025;15:02:49;0,90686163;0;1562,1554
22/10/2025;15:02:50;0,90686163;0;1562,1554
22/10/2025;15:02:51;0,90686163;0;1562,1554
22/10/2025;15:02:52;0,90686163;0;1562,1554
22/10/2025;15:02:53;0,90686163;0;1562,1554
22/10/2025;15:02:54;0,90686163;0;1562,1554
22/10/2025;15:02:55;0,90686163;0;1562,1554
22/10/2025;15:02:56;0,90686163;0;1562,1554
22/10/2025;15:02:57;0,90686163;0;1562,1554
22/10/2025;15:02:58;0,90686163;0;1568,691615
22/10/2025;15:02:59;0,90686163;0;1562,1554
22/10/2025;15:03:00;0,90686163;0;1562,1554
22/10/2025;15:03:01;0,90686163;0;1562,1554
22/10/2025;15:03:02;0,90686163;0;1568,691615
22/10/2025;15:03:03;0,90686163;0;1562,1554
22/10/2025;15:03:04;0,90686163;0;1562,1554
22/10/2025;15:03:05;0,90686163;0;1562,1554
22/10/2025;15:03:06;0,90686163;0;1562,1554
22/10/2025;15:03:07;0,90686163;0;1562,1554
22/10/2025;15:03:08;0,90686163;0;1562,1554
22/10/2025;15:03:09;0,90686163;0;1562,1554
22/10/2025;15:03:10;0,90686163;0;1568,691615
22/10/2025;15:03:11;0,90686163;0;1568,691615
22/10/2025;15:03:12;0,90686163;0;1568,691615
22/10/2025;15:03:13;0,90686163;0;1568,691615
22/10/2025;15:03:14;0,90686163;0;1562,1554
22/10/2025;15:03:15;0,90686163;0;1562,1554
22/10/2025;15:03:16;0,90686163;0;1562,1554
22/10/2025;15:03:17;0,90686163;0;1568,691615
22/10/2025;15:03:18;0,90686163;0;1562,1554
22/10/2025;15:03:19;0,90686163;0;1562,1554
22/10/2025;15:03:20;0,90686163;0;1418,358668
22/10/2025;15:03:21;0,90686163;0;1549,736591
22/10/2025;15:03:22;0,90686163;0;1619,020471
22/10/2025;15:03:23;0,90686163;0;1556,272806
22/10/2025;15:03:24;0,90686163;0;1543,853998
22/10/2025;15:03:25;0,90686163;0;1537,317783
22/10/2025;15:03:26;0,90686163;0;1562,1554
22/10/2025;15:03:27;0,90686163;0;1543,853998
22/10/2025;15:03:28;0,806099226;0;1468,033903
22/10/2025;15:03:29;0,60457442;8,3;1110,502939
22/10/2025;15:03:30;0,403049613;13,7;715,0619278
22/10/2025;15:03:31;0,100762403;14,4;602,6390287
22/10/2025;15:03:32;-0,100762403;15;539,8913641
22/10/2025;15:03:33;-0,403049613;14,8;495,4451017
22/10/2025;15:03:34;-0,60457442;14,5;464,0712694
22/10/2025;15:03:35;-0,806099226;14;495,4451017
22/10/2025;15:03:36;-0,806099226;8,6;533,3551491
22/10/2025;15:03:37;-0,806099226;0;539,8913641
22/10/2025;15:03:38;-0,806099226;0;552,3101727
22/10/2025;15:03:39;-0,806099226;0;558,1927663
22/10/2025;15:03:40;-0,806099226;0;571,2651964
22/10/2025;15:03:41;-0,806099226;0;583,684005
22/10/2025;15:03:42;-0,806099226;0;589,5665986
22/10/2025;15:03:43;-0,806099226;0;589,5665986
22/10/2025;15:03:44;-0,806099226;0;596,1028137
22/10/2025;15:03:45;-0,806099226;0;602,6390287
22/10/2025;15:03:46;-0,806099226;0;608,5216223
22/10/2025;15:03:47;-0,806099226;0;608,5216223
22/10/2025;15:03:48;-0,806099226;0;608,5216223
22/10/2025;15:03:49;-0,806099226;0;615,0578373
22/10/2025;15:03:50;-0,806099226;0;615,0578373
22/10/2025;15:03:51;-0,806099226;0;615,0578373
22/10/2025;15:03:52;-0,806099226;0;620,9404309
22/10/2025;15:03:53;-0,806099226;0;620,9404309
22/10/2025;15:03:54;-0,806099226;0;620,9404309
22/10/2025;15:03:55;-0,806099226;0;620,9404309
22/10/2025;15:03:56;-0,806099226;0;615,0578373
22/10/2025;15:03:57;-0,806099226;0;596,1028137
22/10/2025;15:03:58;-0,806099226;0;501,9813168
22/10/2025;15:03:59;-0,806099226;1,1;583,684005
22/10/2025;15:04:00;-0,705336823;7;709,1793342
22/10/2025;15:04:01;-0,503812017;8,4;677,8055019
22/10/2025;15:04:02;-0,30228721;9,5;740,5531665
22/10/2025;15:04:03;-0,201524807;9,4;828,1384484
22/10/2025;15:04:04;0;9,9;928,7961603
22/10/2025;15:04:05;0,100762403;10,6;571,2651964
22/10/2025;15:04:06;0,100762403;3,5;495,4451017
22/10/2025;15:04:07;0,100762403;0;526,818934
22/10/2025;15:04:08;0,100762403;0;1010,498849
22/10/2025;15:04:09;0;4,4;953,6337775
22/10/2025;15:04:10;0;3,3;928,7961603
22/10/2025;15:04:11;0;0;885,0035194
22/10/2025;15:04:12;0;0;878,4673043
22/10/2025;15:04:13;0;0;878,4673043
22/10/2025;15:04:14;0;0;866,0484957
22/10/2025;15:04:15;0;0;866,0484957
22/10/2025;15:04:16;0;0;853,6296871
22/10/2025;15:04:17;0;0;853,6296871
22/10/2025;15:04:18;0;0;853,6296871
22/10/2025;15:04:19;0;0;847,093472
22/10/2025;15:04:20;0;0;847,093472
22/10/2025;15:04:21;0;0;853,6296871
22/10/2025;15:04:22;0;0;840,557257
22/10/2025;15:04:23;0;0;847,093472
22/10/2025;15:04:24;0;0;840,557257
22/10/2025;15:04:25;0;0;847,093472
22/10/2025;15:04:26;0;0;840,557257
22/10/2025;15:04:27;0;0;847,093472
22/10/2025;15:04:28;0;0;847,093472
22/10/2025;15:04:29;0;0;840,557257
22/10/2025;15:04:30;0;0;847,093472
22/10/2025;15:04:31;0;0;840,557257
22/10/2025;15:04:32;0;0;840,557257
22/10/2025;15:04:33;0;0;847,093472
22/10/2025;15:04:34;0;0;847,093472
22/10/2025;15:04:35;0;0;847,093472
22/10/2025;15:04:36;0;0;847,093472
22/10/2025;15:04:37;0;0;847,093472
